dir,index,code,character,dataset_type
喂,284,62,喂,Train
喂,285,62,喂,Train
喂,286,62,喂,Train
喂,287,62,喂,Train
喂,288,62,喂,Train
喂,289,62,喂,Train
喂,29,62,喂,Train
喂,290,62,喂,Train
喂,291,62,喂,Train
喂,292,62,喂,Train
喂,293,62,喂,Train
喂,294,62,喂,Train
喂,295,62,喂,Train
喂,296,62,喂,Train
喂,297,62,喂,Train
喂,298,62,喂,Train
喂,299,62,喂,Train
喂,3,62,喂,Train
喂,30,62,喂,Train
喂,300,62,喂,Train
喂,301,62,喂,Train
喂,302,62,喂,Train
喂,303,62,喂,Train
喂,304,62,喂,Train
喂,305,62,喂,Train
喂,306,62,喂,Train
喂,307,62,喂,Train
喂,308,62,喂,Train
喂,309,62,喂,Train
喂,31,62,喂,Train
喂,310,62,喂,Train
喂,311,62,喂,Train
喂,312,62,喂,Train
喂,313,62,喂,Train
喂,314,62,喂,Train
喂,315,62,喂,Train
喂,316,62,喂,Train
喂,317,62,喂,Train
喂,318,62,喂,Train
喂,319,62,喂,Train
喂,32,62,喂,Train
喂,320,62,喂,Train
喂,321,62,喂,Train
喂,322,62,喂,Train
喂,323,62,喂,Train
喂,324,62,喂,Train
喂,325,62,喂,Train
喂,326,62,喂,Train
喂,327,62,喂,Train
喂,328,62,喂,Train
喂,329,62,喂,Train
喂,33,62,喂,Train
喂,330,62,喂,Train
喂,331,62,喂,Train
喂,332,62,喂,Train
喂,333,62,喂,Train
喂,334,62,喂,Train
喂,335,62,喂,Train
喂,336,62,喂,Train
喂,337,62,喂,Train
喂,338,62,喂,Train
喂,339,62,喂,Train
喂,34,62,喂,Train
喂,340,62,喂,Train
喂,341,62,喂,Train
喂,342,62,喂,Train
喂,343,62,喂,Train
喂,344,62,喂,Train
喂,345,62,喂,Train
喂,346,62,喂,Train
喂,347,62,喂,Train
喂,348,62,喂,Train
喂,349,62,喂,Train
喂,35,62,喂,Train
喂,350,62,喂,Train
喂,351,62,喂,Train
喂,352,62,喂,Train
喂,353,62,喂,Train
喂,354,62,喂,Train
喂,355,62,喂,Train
喂,356,62,喂,Train
喂,357,62,喂,Train
喂,358,62,喂,Train
喂,359,62,喂,Train
喂,36,62,喂,Train
喂,360,62,喂,Train
喂,361,62,喂,Train
喂,362,62,喂,Train
喂,363,62,喂,Train
喂,364,62,喂,Train
喂,365,62,喂,Train
喂,366,62,喂,Train
喂,367,62,喂,Train
喂,368,62,喂,Train
喂,369,62,喂,Train
喂,37,62,喂,Train
喂,370,62,喂,Train
喂,371,62,喂,Train
喂,372,62,喂,Train
喂,373,62,喂,Train
喂,374,62,喂,Train
喂,375,62,喂,Train
喂,376,62,喂,Train
喂,377,62,喂,Train
喂,378,62,喂,Train
喂,379,62,喂,Train
喂,38,62,喂,Train
喂,380,62,喂,Train
喂,381,62,喂,Train
喂,382,62,喂,Train
喂,383,62,喂,Train
喂,384,62,喂,Train
喂,385,62,喂,Train
喂,386,62,喂,Train
喂,387,62,喂,Train
喂,388,62,喂,Train
喂,389,62,喂,Train
喂,39,62,喂,Train
喂,390,62,喂,Train
喂,391,62,喂,Train
喂,392,62,喂,Train
喂,393,62,喂,Train
喂,394,62,喂,Train
喂,395,62,喂,Train
喂,396,62,喂,Train
喂,397,62,喂,Train
喂,398,62,喂,Train
喂,399,62,喂,Train
喂,4,62,喂,Train
喂,40,62,喂,Train
喂,400,62,喂,Train
喂,401,62,喂,Train
喂,402,62,喂,Train
喂,403,62,喂,Train
喂,404,62,喂,Train
喂,405,62,喂,Train
喂,406,62,喂,Train
喂,407,62,喂,Train
喂,408,62,喂,Train
喂,409,62,喂,Train
喂,41,62,喂,Train
喂,410,62,喂,Train
喂,411,62,喂,Train
喂,412,62,喂,Train
喂,413,62,喂,Train
喂,414,62,喂,Train
喂,415,62,喂,Train
喂,416,62,喂,Train
喂,417,62,喂,Train
喂,418,62,喂,Train
喂,419,62,喂,Train
喂,42,62,喂,Train
喂,420,62,喂,Train
喂,421,62,喂,Train
喂,422,62,喂,Train
喂,423,62,喂,Train
喂,424,62,喂,Train
喂,425,62,喂,Train
喂,426,62,喂,Train
喂,427,62,喂,Train
喂,428,62,喂,Train
喂,429,62,喂,Train
喂,43,62,喂,Train
喂,430,62,喂,Train
喂,431,62,喂,Train
喂,432,62,喂,Train
喂,433,62,喂,Train
喂,434,62,喂,Train
喂,435,62,喂,Train
喂,436,62,喂,Train
喂,437,62,喂,Train
喂,438,62,喂,Train
喂,439,62,喂,Train
喂,44,62,喂,Train
喂,440,62,喂,Train
喂,441,62,喂,Train
喂,442,62,喂,Train
喂,443,62,喂,Train
喂,444,62,喂,Train
喂,445,62,喂,Train
喂,446,62,喂,Train
喂,447,62,喂,Train
喂,448,62,喂,Train
喂,449,62,喂,Train
喂,45,62,喂,Train
喂,450,62,喂,Train
喂,451,62,喂,Train
喂,452,62,喂,Train
喂,453,62,喂,Train
喂,454,62,喂,Train
喂,455,62,喂,Train
喂,456,62,喂,Train
喂,457,62,喂,Train
喂,458,62,喂,Train
喂,459,62,喂,Train
喂,46,62,喂,Train
喂,460,62,喂,Train
喂,461,62,喂,Train
喂,462,62,喂,Train
喂,463,62,喂,Train
喂,464,62,喂,Train
喂,465,62,喂,Train
喂,466,62,喂,Train
喂,467,62,喂,Train
喂,468,62,喂,Train
喂,469,62,喂,Train
喂,47,62,喂,Train
喂,470,62,喂,Train
喂,471,62,喂,Train
喂,472,62,喂,Train
喂,473,62,喂,Train
喂,474,62,喂,Train
喂,475,62,喂,Train
喂,476,62,喂,Train
喂,477,62,喂,Train
喂,478,62,喂,Train
喂,479,62,喂,Train
喂,48,62,喂,Train
喂,480,62,喂,Train
喂,481,62,喂,Train
喂,482,62,喂,Train
喂,483,62,喂,Train
喂,484,62,喂,Train
喂,485,62,喂,Train
喂,486,62,喂,Train
喂,487,62,喂,Train
喂,488,62,喂,Train
喂,489,62,喂,Train
喂,49,62,喂,Train
喂,490,62,喂,Train
喂,491,62,喂,Train
喂,492,62,喂,Train
喂,493,62,喂,Train
喂,494,62,喂,Train
喂,495,62,喂,Train
喂,496,62,喂,Train
喂,497,62,喂,Train
喂,498,62,喂,Train
喂,499,62,喂,Train
喂,5,62,喂,Train
喂,50,62,喂,Train
喂,500,62,喂,Train
喂,501,62,喂,Train
喂,502,62,喂,Train
喂,503,62,喂,Train
喂,504,62,喂,Train
喂,505,62,喂,Train
喂,506,62,喂,Train
喂,507,62,喂,Train
喂,508,62,喂,Train
喂,509,62,喂,Train
喂,51,62,喂,Train
喂,510,62,喂,Train
喂,511,62,喂,Train
喂,512,62,喂,Train
喂,513,62,喂,Train
喂,514,62,喂,Train
喂,515,62,喂,Train
喂,516,62,喂,Train
喂,517,62,喂,Train
喂,518,62,喂,Train
喂,519,62,喂,Train
喂,52,62,喂,Train
喂,520,62,喂,Train
喂,521,62,喂,Train
喂,522,62,喂,Train
喂,523,62,喂,Train
喂,524,62,喂,Train
喂,525,62,喂,Train
喂,526,62,喂,Train
喂,527,62,喂,Train
喂,528,62,喂,Train
喂,529,62,喂,Train
喂,53,62,喂,Train
喂,530,62,喂,Train
喂,531,62,喂,Train
喂,532,62,喂,Train
喂,533,62,喂,Train
喂,534,62,喂,Train
喂,535,62,喂,Train
喂,536,62,喂,Train
喂,537,62,喂,Train
喂,538,62,喂,Train
喂,539,62,喂,Train
喂,54,62,喂,Train
喂,540,62,喂,Train
喂,541,62,喂,Train
喂,542,62,喂,Train
喂,543,62,喂,Train
喂,544,62,喂,Train
喂,545,62,喂,Train
喂,546,62,喂,Train
喂,547,62,喂,Train
喂,548,62,喂,Train
喂,549,62,喂,Train
喂,55,62,喂,Train
喂,550,62,喂,Train
喂,551,62,喂,Train
喂,552,62,喂,Train
喂,553,62,喂,Train
喂,554,62,喂,Train
喂,555,62,喂,Train
喂,556,62,喂,Train
喂,557,62,喂,Train
喂,558,62,喂,Train
喂,559,62,喂,Train
喂,56,62,喂,Train
喂,560,62,喂,Train
喂,561,62,喂,Train
喂,562,62,喂,Train
喂,563,62,喂,Train
喂,564,62,喂,Train
喂,565,62,喂,Train
喂,566,62,喂,Train
喂,567,62,喂,Train
喂,568,62,喂,Train
喂,569,62,喂,Train
喂,57,62,喂,Train
喂,570,62,喂,Train
喂,571,62,喂,Train
喂,572,62,喂,Train
喂,573,62,喂,Train
喂,574,62,喂,Train
喂,575,62,喂,Train
喂,576,62,喂,Train
喂,577,62,喂,Train
喂,578,62,喂,Train
喂,579,62,喂,Train
喂,58,62,喂,Train
喂,580,62,喂,Train
喂,581,62,喂,Train
喂,582,62,喂,Train
喂,583,62,喂,Train
喂,584,62,喂,Train
喂,585,62,喂,Train
喂,586,62,喂,Train
喂,587,62,喂,Train
喂,588,62,喂,Train
喂,589,62,喂,Train
喂,59,62,喂,Train
喂,590,62,喂,Train
喂,591,62,喂,Train
喂,592,62,喂,Train
喂,593,62,喂,Train
喂,594,62,喂,Train
喂,595,62,喂,Train
喂,596,62,喂,Train
喂,597,62,喂,Train
喂,598,62,喂,Train
喂,6,62,喂,Train
喂,60,62,喂,Train
喂,61,62,喂,Train
喂,62,62,喂,Train
喂,63,62,喂,Train
喂,64,62,喂,Train
喂,65,62,喂,Train
喂,66,62,喂,Train
喂,67,62,喂,Train
喂,68,62,喂,Train
喂,69,62,喂,Train
喂,7,62,喂,Train
喂,70,62,喂,Train
喂,71,62,喂,Train
喂,72,62,喂,Train
喂,73,62,喂,Train
喂,74,62,喂,Train
喂,75,62,喂,Train
喂,76,62,喂,Train
喂,77,62,喂,Train
喂,78,62,喂,Train
喂,79,62,喂,Train
喂,8,62,喂,Train
喂,80,62,喂,Train
喂,81,62,喂,Train
喂,82,62,喂,Train
喂,83,62,喂,Train
喂,84,62,喂,Train
喂,85,62,喂,Train
喂,86,62,喂,Train
喂,87,62,喂,Train
喂,88,62,喂,Train
喂,89,62,喂,Train
喂,9,62,喂,Train
喂,90,62,喂,Train
喂,91,62,喂,Train
喂,92,62,喂,Train
喂,93,62,喂,Train
喂,94,62,喂,Train
喂,95,62,喂,Train
喂,96,62,喂,Train
喂,97,62,喂,Train
喂,98,62,喂,Train
喂,99,62,喂,Train
喜,1,63,喜,Train
喜,10,63,喜,Train
喜,100,63,喜,Train
喜,101,63,喜,Train
喜,102,63,喜,Train
喜,103,63,喜,Train
喜,104,63,喜,Train
喜,105,63,喜,Train
喜,106,63,喜,Train
喜,107,63,喜,Train
喜,108,63,喜,Train
喜,109,63,喜,Train
喜,11,63,喜,Train
喜,110,63,喜,Train
喜,111,63,喜,Train
喜,112,63,喜,Train
喜,113,63,喜,Train
喜,114,63,喜,Train
喜,115,63,喜,Train
喜,116,63,喜,Train
喜,117,63,喜,Train
喜,118,63,喜,Train
喜,119,63,喜,Train
喜,12,63,喜,Train
喜,120,63,喜,Train
喜,121,63,喜,Train
喜,122,63,喜,Train
喜,123,63,喜,Train
喜,124,63,喜,Train
喜,125,63,喜,Train
喜,126,63,喜,Train
喜,127,63,喜,Train
喜,128,63,喜,Train
喜,129,63,喜,Train
喜,13,63,喜,Train
喜,130,63,喜,Train
喜,131,63,喜,Train
喜,132,63,喜,Train
喜,133,63,喜,Train
喜,134,63,喜,Train
喜,135,63,喜,Train
喜,136,63,喜,Train
喜,137,63,喜,Train
喜,138,63,喜,Train
喜,139,63,喜,Train
喜,14,63,喜,Train
喜,140,63,喜,Train
喜,141,63,喜,Train
喜,142,63,喜,Train
喜,143,63,喜,Train
喜,144,63,喜,Train
喜,145,63,喜,Train
喜,146,63,喜,Train
喜,147,63,喜,Train
喜,148,63,喜,Train
喜,149,63,喜,Train
喜,15,63,喜,Train
喜,150,63,喜,Train
喜,151,63,喜,Train
喜,152,63,喜,Train
喜,153,63,喜,Train
喜,154,63,喜,Train
喜,155,63,喜,Train
喜,156,63,喜,Train
喜,157,63,喜,Train
喜,158,63,喜,Train
喜,159,63,喜,Train
喜,16,63,喜,Train
喜,160,63,喜,Train
喜,161,63,喜,Train
喜,162,63,喜,Train
喜,163,63,喜,Train
喜,164,63,喜,Train
喜,165,63,喜,Train
喜,166,63,喜,Train
喜,167,63,喜,Train
喜,168,63,喜,Train
喜,169,63,喜,Train
喜,17,63,喜,Train
喜,170,63,喜,Train
喜,171,63,喜,Train
喜,172,63,喜,Train
喜,173,63,喜,Train
喜,174,63,喜,Train
喜,175,63,喜,Train
喜,176,63,喜,Train
喜,177,63,喜,Train
喜,178,63,喜,Train
喜,179,63,喜,Train
喜,18,63,喜,Train
喜,180,63,喜,Train
喜,181,63,喜,Train
喜,182,63,喜,Train
喜,183,63,喜,Train
喜,184,63,喜,Train
喜,185,63,喜,Train
喜,186,63,喜,Train
喜,187,63,喜,Train
喜,188,63,喜,Train
喜,189,63,喜,Train
喜,19,63,喜,Train
喜,190,63,喜,Train
喜,191,63,喜,Train
喜,192,63,喜,Train
喜,193,63,喜,Train
喜,194,63,喜,Train
喜,195,63,喜,Train
喜,196,63,喜,Train
喜,197,63,喜,Train
喜,198,63,喜,Train
喜,199,63,喜,Train
喜,2,63,喜,Train
喜,20,63,喜,Train
喜,200,63,喜,Train
喜,201,63,喜,Train
喜,202,63,喜,Train
喜,203,63,喜,Train
喜,204,63,喜,Train
喜,205,63,喜,Train
喜,206,63,喜,Train
喜,207,63,喜,Train
喜,208,63,喜,Train
喜,209,63,喜,Train
喜,21,63,喜,Train
喜,210,63,喜,Train
喜,211,63,喜,Train
喜,212,63,喜,Train
喜,213,63,喜,Train
喜,214,63,喜,Train
喜,215,63,喜,Train
喜,216,63,喜,Train
喜,217,63,喜,Train
喜,218,63,喜,Train
喜,219,63,喜,Train
喜,22,63,喜,Train
喜,220,63,喜,Train
喜,221,63,喜,Train
喜,222,63,喜,Train
喜,223,63,喜,Train
喜,224,63,喜,Train
喜,225,63,喜,Train
喜,226,63,喜,Train
喜,227,63,喜,Train
喜,228,63,喜,Train
喜,229,63,喜,Train
喜,23,63,喜,Train
喜,230,63,喜,Train
喜,231,63,喜,Train
喜,232,63,喜,Train
喜,233,63,喜,Train
喜,234,63,喜,Train
喜,235,63,喜,Train
喜,236,63,喜,Train
喜,237,63,喜,Train
喜,238,63,喜,Train
喜,239,63,喜,Train
喜,24,63,喜,Train
喜,240,63,喜,Train
喜,241,63,喜,Train
喜,242,63,喜,Train
喜,243,63,喜,Train
喜,244,63,喜,Train
喜,245,63,喜,Train
喜,246,63,喜,Train
喜,247,63,喜,Train
喜,248,63,喜,Train
喜,249,63,喜,Train
喜,25,63,喜,Train
喜,250,63,喜,Train
喜,251,63,喜,Train
喜,252,63,喜,Train
喜,253,63,喜,Train
喜,254,63,喜,Train
喜,255,63,喜,Train
喜,256,63,喜,Train
喜,257,63,喜,Train
喜,258,63,喜,Train
喜,259,63,喜,Train
喜,26,63,喜,Train
喜,260,63,喜,Train
喜,261,63,喜,Train
喜,262,63,喜,Train
喜,263,63,喜,Train
喜,264,63,喜,Train
喜,265,63,喜,Train
喜,266,63,喜,Train
喜,267,63,喜,Train
喜,268,63,喜,Train
喜,269,63,喜,Train
喜,27,63,喜,Train
喜,270,63,喜,Train
喜,271,63,喜,Train
喜,272,63,喜,Train
喜,273,63,喜,Train
喜,274,63,喜,Train
喜,275,63,喜,Train
喜,276,63,喜,Train
喜,277,63,喜,Train
喜,278,63,喜,Train
喜,279,63,喜,Train
喜,28,63,喜,Train
喜,280,63,喜,Train
喜,281,63,喜,Train
喜,282,63,喜,Train
喜,283,63,喜,Train
喜,284,63,喜,Train
喜,285,63,喜,Train
喜,286,63,喜,Train
喜,287,63,喜,Train
喜,288,63,喜,Train
喜,289,63,喜,Train
喜,29,63,喜,Train
喜,290,63,喜,Train
喜,291,63,喜,Train
喜,292,63,喜,Train
喜,293,63,喜,Train
喜,294,63,喜,Train
喜,295,63,喜,Train
喜,296,63,喜,Train
喜,297,63,喜,Train
喜,298,63,喜,Train
喜,299,63,喜,Train
喜,3,63,喜,Train
喜,30,63,喜,Train
喜,300,63,喜,Train
喜,301,63,喜,Train
喜,302,63,喜,Train
喜,303,63,喜,Train
喜,304,63,喜,Train
喜,305,63,喜,Train
喜,306,63,喜,Train
喜,307,63,喜,Train
喜,308,63,喜,Train
喜,309,63,喜,Train
喜,31,63,喜,Train
喜,310,63,喜,Train
喜,311,63,喜,Train
喜,312,63,喜,Train
喜,313,63,喜,Train
喜,314,63,喜,Train
喜,315,63,喜,Train
喜,316,63,喜,Train
喜,317,63,喜,Train
喜,318,63,喜,Train
喜,319,63,喜,Train
喜,32,63,喜,Train
喜,320,63,喜,Train
喜,321,63,喜,Train
喜,322,63,喜,Train
喜,323,63,喜,Train
喜,324,63,喜,Train
喜,325,63,喜,Train
喜,326,63,喜,Train
喜,327,63,喜,Train
喜,328,63,喜,Train
喜,329,63,喜,Train
喜,33,63,喜,Train
喜,330,63,喜,Train
喜,331,63,喜,Train
喜,332,63,喜,Train
喜,333,63,喜,Train
喜,334,63,喜,Train
喜,335,63,喜,Train
喜,336,63,喜,Train
喜,337,63,喜,Train
喜,338,63,喜,Train
喜,339,63,喜,Train
喜,34,63,喜,Train
喜,340,63,喜,Train
喜,341,63,喜,Train
喜,342,63,喜,Train
喜,343,63,喜,Train
喜,344,63,喜,Train
喜,345,63,喜,Train
喜,346,63,喜,Train
喜,347,63,喜,Train
喜,348,63,喜,Train
喜,349,63,喜,Train
喜,35,63,喜,Train
喜,350,63,喜,Train
喜,351,63,喜,Train
喜,352,63,喜,Train
喜,353,63,喜,Train
喜,354,63,喜,Train
喜,355,63,喜,Train
喜,356,63,喜,Train
喜,357,63,喜,Train
喜,358,63,喜,Train
喜,359,63,喜,Train
喜,36,63,喜,Train
喜,360,63,喜,Train
喜,361,63,喜,Train
喜,362,63,喜,Train
喜,363,63,喜,Train
喜,364,63,喜,Train
喜,365,63,喜,Train
喜,366,63,喜,Train
喜,367,63,喜,Train
喜,368,63,喜,Train
喜,369,63,喜,Train
喜,37,63,喜,Train
喜,370,63,喜,Train
喜,371,63,喜,Train
喜,372,63,喜,Train
喜,373,63,喜,Train
喜,374,63,喜,Train
喜,375,63,喜,Train
喜,376,63,喜,Train
喜,377,63,喜,Train
喜,378,63,喜,Train
喜,379,63,喜,Train
喜,38,63,喜,Train
喜,380,63,喜,Train
喜,381,63,喜,Train
喜,382,63,喜,Train
喜,383,63,喜,Train
喜,384,63,喜,Train
喜,385,63,喜,Train
喜,386,63,喜,Train
喜,387,63,喜,Train
喜,388,63,喜,Train
喜,389,63,喜,Train
喜,39,63,喜,Train
喜,390,63,喜,Train
喜,391,63,喜,Train
喜,392,63,喜,Train
喜,393,63,喜,Train
喜,394,63,喜,Train
喜,395,63,喜,Train
喜,396,63,喜,Train
喜,397,63,喜,Train
喜,398,63,喜,Train
喜,399,63,喜,Train
喜,4,63,喜,Train
喜,40,63,喜,Train
喜,400,63,喜,Train
喜,401,63,喜,Train
喜,402,63,喜,Train
喜,403,63,喜,Train
喜,404,63,喜,Train
喜,405,63,喜,Train
喜,406,63,喜,Train
喜,407,63,喜,Train
喜,408,63,喜,Train
喜,409,63,喜,Train
喜,41,63,喜,Train
喜,410,63,喜,Train
喜,411,63,喜,Train
喜,412,63,喜,Train
喜,413,63,喜,Train
喜,414,63,喜,Train
喜,415,63,喜,Train
喜,416,63,喜,Train
喜,417,63,喜,Train
喜,418,63,喜,Train
喜,419,63,喜,Train
喜,42,63,喜,Train
喜,420,63,喜,Train
喜,421,63,喜,Train
喜,422,63,喜,Train
喜,423,63,喜,Train
喜,424,63,喜,Train
喜,425,63,喜,Train
喜,426,63,喜,Train
喜,427,63,喜,Train
喜,428,63,喜,Train
喜,429,63,喜,Train
喜,43,63,喜,Train
喜,430,63,喜,Train
喜,431,63,喜,Train
喜,432,63,喜,Train
喜,433,63,喜,Train
喜,434,63,喜,Train
喜,435,63,喜,Train
喜,436,63,喜,Train
喜,437,63,喜,Train
喜,438,63,喜,Train
喜,439,63,喜,Train
喜,44,63,喜,Train
喜,440,63,喜,Train
喜,441,63,喜,Train
喜,442,63,喜,Train
喜,443,63,喜,Train
喜,444,63,喜,Train
喜,445,63,喜,Train
喜,446,63,喜,Train
喜,447,63,喜,Train
喜,448,63,喜,Train
喜,449,63,喜,Train
喜,45,63,喜,Train
喜,450,63,喜,Train
喜,451,63,喜,Train
喜,452,63,喜,Train
喜,453,63,喜,Train
喜,454,63,喜,Train
喜,455,63,喜,Train
喜,456,63,喜,Train
喜,457,63,喜,Train
喜,458,63,喜,Train
喜,459,63,喜,Train
喜,46,63,喜,Train
喜,460,63,喜,Train
喜,461,63,喜,Train
喜,462,63,喜,Train
喜,463,63,喜,Train
喜,464,63,喜,Train
喜,465,63,喜,Train
喜,466,63,喜,Train
喜,467,63,喜,Train
喜,468,63,喜,Train
喜,469,63,喜,Train
喜,47,63,喜,Train
喜,470,63,喜,Train
喜,471,63,喜,Train
喜,472,63,喜,Train
喜,473,63,喜,Train
喜,474,63,喜,Train
喜,475,63,喜,Train
喜,476,63,喜,Train
喜,477,63,喜,Train
喜,478,63,喜,Train
喜,479,63,喜,Train
喜,48,63,喜,Train
喜,480,63,喜,Train
喜,481,63,喜,Train
喜,482,63,喜,Train
喜,483,63,喜,Train
喜,484,63,喜,Train
喜,485,63,喜,Train
喜,486,63,喜,Train
喜,487,63,喜,Train
喜,488,63,喜,Train
喜,489,63,喜,Train
喜,49,63,喜,Train
喜,490,63,喜,Train
喜,491,63,喜,Train
喜,492,63,喜,Train
喜,493,63,喜,Train
喜,494,63,喜,Train
喜,495,63,喜,Train
喜,496,63,喜,Train
喜,497,63,喜,Train
喜,498,63,喜,Train
喜,499,63,喜,Train
喜,5,63,喜,Train
喜,50,63,喜,Train
喜,500,63,喜,Train
喜,501,63,喜,Train
喜,502,63,喜,Train
喜,503,63,喜,Train
喜,504,63,喜,Train
喜,505,63,喜,Train
喜,506,63,喜,Train
喜,507,63,喜,Train
喜,508,63,喜,Train
喜,509,63,喜,Train
喜,51,63,喜,Train
喜,510,63,喜,Train
喜,511,63,喜,Train
喜,512,63,喜,Train
喜,513,63,喜,Train
喜,514,63,喜,Train
喜,515,63,喜,Train
喜,516,63,喜,Train
喜,517,63,喜,Train
喜,518,63,喜,Train
喜,519,63,喜,Train
喜,52,63,喜,Train
喜,520,63,喜,Train
喜,521,63,喜,Train
喜,522,63,喜,Train
喜,523,63,喜,Train
喜,524,63,喜,Train
喜,525,63,喜,Train
喜,526,63,喜,Train
喜,527,63,喜,Train
喜,528,63,喜,Train
喜,529,63,喜,Train
喜,53,63,喜,Train
喜,530,63,喜,Train
喜,531,63,喜,Train
喜,532,63,喜,Train
喜,533,63,喜,Train
喜,534,63,喜,Train
喜,535,63,喜,Train
喜,536,63,喜,Train
喜,537,63,喜,Train
喜,538,63,喜,Train
喜,539,63,喜,Train
喜,54,63,喜,Train
喜,540,63,喜,Train
喜,541,63,喜,Train
喜,542,63,喜,Train
喜,543,63,喜,Train
喜,544,63,喜,Train
喜,545,63,喜,Train
喜,546,63,喜,Train
喜,547,63,喜,Train
喜,548,63,喜,Train
喜,549,63,喜,Train
喜,55,63,喜,Train
喜,550,63,喜,Train
喜,551,63,喜,Train
喜,552,63,喜,Train
喜,553,63,喜,Train
喜,554,63,喜,Train
喜,555,63,喜,Train
喜,556,63,喜,Train
喜,557,63,喜,Train
喜,558,63,喜,Train
喜,559,63,喜,Train
喜,56,63,喜,Train
喜,560,63,喜,Train
喜,561,63,喜,Train
喜,562,63,喜,Train
喜,563,63,喜,Train
喜,564,63,喜,Train
喜,565,63,喜,Train
喜,566,63,喜,Train
喜,567,63,喜,Train
喜,568,63,喜,Train
喜,569,63,喜,Train
喜,57,63,喜,Train
喜,570,63,喜,Train
喜,571,63,喜,Train
喜,572,63,喜,Train
喜,573,63,喜,Train
喜,574,63,喜,Train
喜,575,63,喜,Train
喜,576,63,喜,Train
喜,577,63,喜,Train
喜,578,63,喜,Train
喜,579,63,喜,Train
喜,58,63,喜,Train
喜,580,63,喜,Train
喜,581,63,喜,Train
喜,582,63,喜,Train
喜,583,63,喜,Train
喜,584,63,喜,Train
喜,585,63,喜,Train
喜,586,63,喜,Train
喜,587,63,喜,Train
喜,588,63,喜,Train
喜,589,63,喜,Train
喜,59,63,喜,Train
喜,590,63,喜,Train
喜,591,63,喜,Train
喜,592,63,喜,Train
喜,593,63,喜,Train
喜,594,63,喜,Train
喜,595,63,喜,Train
喜,596,63,喜,Train
喜,597,63,喜,Train
喜,598,63,喜,Train
喜,6,63,喜,Train
喜,60,63,喜,Train
喜,61,63,喜,Train
喜,62,63,喜,Train
喜,63,63,喜,Train
喜,64,63,喜,Train
喜,65,63,喜,Train
喜,66,63,喜,Train
喜,67,63,喜,Train
喜,68,63,喜,Train
喜,69,63,喜,Train
喜,7,63,喜,Train
喜,70,63,喜,Train
喜,71,63,喜,Train
喜,72,63,喜,Train
喜,73,63,喜,Train
喜,74,63,喜,Train
喜,75,63,喜,Train
喜,76,63,喜,Train
喜,77,63,喜,Train
喜,78,63,喜,Train
喜,79,63,喜,Train
喜,8,63,喜,Train
喜,80,63,喜,Train
喜,81,63,喜,Train
喜,82,63,喜,Train
喜,83,63,喜,Train
喜,84,63,喜,Train
喜,85,63,喜,Train
喜,86,63,喜,Train
喜,87,63,喜,Train
喜,88,63,喜,Train
喜,89,63,喜,Train
喜,9,63,喜,Train
喜,90,63,喜,Train
喜,91,63,喜,Train
喜,92,63,喜,Train
喜,93,63,喜,Train
喜,94,63,喜,Train
喜,95,63,喜,Train
喜,96,63,喜,Train
喜,97,63,喜,Train
喜,98,63,喜,Train
喜,99,63,喜,Train
喝,1,64,喝,Train
喝,10,64,喝,Train
喝,100,64,喝,Train
喝,101,64,喝,Train
喝,102,64,喝,Train
喝,103,64,喝,Train
喝,104,64,喝,Train
喝,105,64,喝,Train
喝,106,64,喝,Train
喝,107,64,喝,Train
喝,108,64,喝,Train
喝,109,64,喝,Train
喝,11,64,喝,Train
喝,110,64,喝,Train
喝,111,64,喝,Train
喝,112,64,喝,Train
喝,113,64,喝,Train
喝,114,64,喝,Train
喝,115,64,喝,Train
喝,116,64,喝,Train
喝,117,64,喝,Train
喝,118,64,喝,Train
喝,119,64,喝,Train
喝,12,64,喝,Train
喝,120,64,喝,Train
喝,121,64,喝,Train
喝,122,64,喝,Train
喝,123,64,喝,Train
喝,124,64,喝,Train
喝,125,64,喝,Train
喝,126,64,喝,Train
喝,127,64,喝,Train
喝,128,64,喝,Train
喝,129,64,喝,Train
喝,13,64,喝,Train
喝,130,64,喝,Train
喝,131,64,喝,Train
喝,132,64,喝,Train
喝,133,64,喝,Train
喝,134,64,喝,Train
喝,135,64,喝,Train
喝,136,64,喝,Train
喝,137,64,喝,Train
喝,138,64,喝,Train
喝,139,64,喝,Train
喝,14,64,喝,Train
喝,140,64,喝,Train
喝,141,64,喝,Train
喝,142,64,喝,Train
喝,143,64,喝,Train
喝,144,64,喝,Train
喝,145,64,喝,Train
喝,146,64,喝,Train
喝,147,64,喝,Train
喝,148,64,喝,Train
喝,149,64,喝,Train
喝,15,64,喝,Train
喝,150,64,喝,Train
喝,151,64,喝,Train
喝,152,64,喝,Train
喝,153,64,喝,Train
喝,154,64,喝,Train
喝,155,64,喝,Train
喝,156,64,喝,Train
喝,157,64,喝,Train
喝,158,64,喝,Train
喝,159,64,喝,Train
喝,16,64,喝,Train
喝,160,64,喝,Train
喝,161,64,喝,Train
喝,162,64,喝,Train
喝,163,64,喝,Train
喝,164,64,喝,Train
喝,165,64,喝,Train
喝,166,64,喝,Train
喝,167,64,喝,Train
喝,168,64,喝,Train
喝,169,64,喝,Train
喝,17,64,喝,Train
喝,170,64,喝,Train
喝,171,64,喝,Train
喝,172,64,喝,Train
喝,173,64,喝,Train
喝,174,64,喝,Train
